[27-Mar-2018 04:56:29 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:56:29 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Undefined variable: url in /home/ubuntu/workspace/Projects/TeamProject/database.php on line 4
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
[27-Mar-2018 04:57:42 UTC] PHP Notice:  Array to string conversion in /home/ubuntu/workspace/Projects/TeamProject/ourstore.php on line 94
